transaction_id,customer_id,timestamp,transaction_amount,avg_transaction_amount_30d,amount_deviation,txn_velocity,velocity_change,location_change_km,merchant_category_risk,hour_of_day
T1023_013,C1023,2025-11-04 21:35:00,806.66,630,1.28,0,0.0,0.0,0.15,15
T1960_004,C1960,2025-11-04 21:39:00,670.45,1089,0.62,0,0.0,0.0,0.15,17
T1225_010,C1225,2025-11-04 21:40:00,620.51,675,0.92,0,0.0,0.0,0.2,16
T1242_004,C1242,2025-11-04 21:41:00,2473.47,2735,0.9,0,0.0,0.0,0.2,12
T1123_010,C1123,2025-11-04 21:41:00,661.03,944,0.7,0,0.0,0.0,0.3,11
T1052_014,C1052,2025-11-04 21:44:00,1106.12,1392,0.79,0,0.0,0.0,0.15,20
T1736_011,C1736,2025-11-04 21:44:00,67330.0,1137,59.22,1,0.5,0.0,0.7,1
T0033_018,C0033,2025-11-04 21:47:00,2423.87,1978,1.23,0,0.0,0.0,0.3,21
T0855_010,C0855,2025-11-04 21:48:00,1970.14,1547,1.27,0,0.0,0.0,0.1,15
T0645_016,C0645,2025-11-04 21:51:00,1134.15,1272,0.89,0,0.0,0.0,0.2,20
T0229_003,C0229,2025-11-04 21:56:00,2681.62,2837,0.95,0,0.0,0.0,0.1,17
T0788_005,C0788,2025-11-04 22:00:00,1961.2,1685,1.16,0,0.0,0.0,0.3,12
T0767_007,C0767,2025-11-04 22:02:00,608.82,1003,0.61,0,0.0,0.0,0.2,22
T1343_004,C1343,2025-11-04 22:03:00,1339.23,1155,1.16,0,0.0,0.0,0.4,9
T0468_004,C0468,2025-11-04 22:03:00,2200.67,2896,0.76,0,0.0,0.0,0.2,18
T0727_004,C0727,2025-11-04 22:04:00,2116.51,2669,0.79,0,0.0,0.0,0.2,12
T0969_009,C0969,2025-11-04 22:06:00,1013.35,1239,0.82,0,0.0,0.0,0.3,10
T0450_007,C0450,2025-11-04 22:13:00,3678.3,2442,1.51,0,0.0,0.0,0.4,9
T1136_012,C1136,2025-11-04 22:13:00,2552.86,2885,0.88,0,0.0,0.0,0.3,18
T1408_010,C1408,2025-11-04 22:13:00,1081.88,978,1.11,0,0.0,0.0,0.1,17
T0103_009,C0103,2025-11-04 22:14:00,2180.56,2481,0.88,0,0.0,0.0,0.3,8
T0006_015,C0006,2025-11-04 22:14:00,1515.46,1784,0.85,0,0.0,0.0,0.3,21
T0011_009,C0011,2025-11-04 22:18:00,1413.1,2199,0.64,0,0.0,0.0,0.15,20
T0927_004,C0927,2025-11-04 22:19:00,1058.05,1320,0.8,0,0.0,0.0,0.2,11
T1272_011,C1272,2025-11-04 22:21:00,656.05,1042,0.63,0,0.0,0.0,0.3,9
T0693_011,C0693,2025-11-04 22:22:00,680.03,605,1.12,0,0.0,0.0,0.3,19
T0811_005,C0811,2025-11-04 22:25:00,312.25,1012,0.31,0,0.0,0.0,0.3,19
T1470_010,C1470,2025-11-04 22:27:00,2369.2,2396,0.99,0,0.0,0.0,0.4,17
T1678_011,C1678,2025-11-04 22:28:00,1074.3,1570,0.68,0,0.0,120.2,0.2,14
T1246_005,C1246,2025-11-04 22:28:00,1943.14,1817,1.07,0,0.0,0.0,0.15,9
T0033_019,C0033,2025-11-04 22:31:00,987.37,1978,0.5,1,0.5,0.0,0.2,18
T0211_009,C0211,2025-11-04 22:33:00,376.56,1042,0.36,0,0.0,0.0,0.1,19
T1497_004,C1497,2025-11-04 22:35:00,1052.36,809,1.3,0,0.0,735.2,0.3,17
T0759_014,C0759,2025-11-04 22:35:00,1696.04,1283,1.32,0,0.0,0.0,0.1,16
T0727_005,C0727,2025-11-04 22:35:00,3842.69,2669,1.44,1,0.83,0.0,0.2,19
T1989_010,C1989,2025-11-04 22:37:00,70274.0,1083,64.89,0,0.0,0.0,0.7,0
T0610_005,C0610,2025-11-04 22:40:00,2689.75,2422,1.11,0,0.0,0.0,0.4,19
T1068_015,C1068,2025-11-04 22:42:00,1689.29,1262,1.34,0,0.0,845.3,0.4,22
T0386_004,C0386,2025-11-04 22:42:00,2295.11,1471,1.56,0,0.0,0.0,0.4,16
T1234_005,C1234,2025-11-04 22:43:00,2081.69,1599,1.3,0,0.0,0.0,0.3,22
T0380_013,C0380,2025-11-04 22:43:00,610.72,781,0.78,0,0.0,0.0,0.1,21
T0468_005,C0468,2025-11-04 22:44:00,2462.48,2896,0.85,1,0.83,0.0,0.1,18
T1219_005,C1219,2025-11-04 22:47:00,1560.28,1784,0.87,0,0.0,0.0,0.1,8
T1318_015,C1318,2025-11-04 22:49:00,3463.89,2006,1.73,0,0.0,120.2,0.2,18
T0164_011,C0164,2025-11-04 22:51:00,1948.81,1901,1.03,0,0.0,0.0,0.4,22
T0846_012,C0846,2025-11-04 22:53:00,2330.72,2624,0.89,0,0.0,0.0,0.1,17
T1193_012,C1193,2025-11-04 22:54:00,2060.7,1702,1.21,0,0.0,0.0,0.3,17
T1826_004,C1826,2025-11-04 22:55:00,2168.52,1665,1.3,0,0.0,0.0,0.4,21
T0055_010,C0055,2025-11-04 22:55:00,3106.48,2594,1.2,0,0.0,0.0,0.1,19
T1461_009,C1461,2025-11-04 22:55:00,1848.75,2753,0.67,0,0.0,0.0,0.4,16
T0041_005,C0041,2025-11-04 22:58:00,857.23,1231,0.7,0,0.0,0.0,0.1,10
T1603_012,C1603,2025-11-04 22:58:00,25321.0,892,28.39,0,0.0,0.0,1.0,23
T0046_011,C0046,2025-11-04 22:58:00,2063.51,1949,1.06,0,0.0,0.0,0.1,14
T0825_006,C0825,2025-11-04 22:58:00,572.9,1044,0.55,0,0.0,0.0,0.2,8
T1023_014,C1023,2025-11-04 22:59:00,822.15,630,1.3,0,0.0,0.0,0.1,18
T0660_016,C0660,2025-11-04 23:05:00,1262.02,1344,0.94,0,0.0,0.0,0.3,18
T1951_005,C1951,2025-11-04 23:06:00,1566.29,1663,0.94,0,0.0,0.0,0.3,12
T1617_010,C1617,2025-11-04 23:11:00,65509.93,1405,46.63,0,0.0,0.0,1.0,1
T1657_004,C1657,2025-11-04 23:13:00,1838.5,1813,1.01,0,0.0,0.0,0.15,10
T0595_010,C0595,2025-11-04 23:14:00,558.09,508,1.1,0,0.0,0.0,0.4,18
T1054_011,C1054,2025-11-04 23:15:00,1083.08,919,1.18,0,0.0,0.0,0.3,22
T1369_006,C1369,2025-11-04 23:22:00,1359.47,1368,0.99,0,0.0,0.0,0.2,17
T1404_009,C1404,2025-11-04 23:25:00,3599.48,2912,1.24,0,0.0,0.0,0.4,14
T1883_010,C1883,2025-11-04 23:25:00,71351.66,1581,45.13,0,0.0,0.0,0.7,4
T1960_005,C1960,2025-11-04 23:26:00,1261.55,1089,1.16,0,0.0,0.0,0.1,9
T0007_009,C0007,2025-11-04 23:26:00,2076.78,2234,0.93,0,0.0,0.0,0.1,13
T1593_010,C1593,2025-11-04 23:27:00,1592.55,1966,0.81,0,0.0,0.0,0.4,21
T0339_008,C0339,2025-11-04 23:28:00,2121.39,2135,0.99,0,0.0,0.0,0.3,19
T1159_010,C1159,2025-11-04 23:29:00,1029.07,1586,0.65,0,0.0,0.0,0.4,11
T1252_009,C1252,2025-11-04 23:32:00,732.2,1086,0.67,0,0.0,0.0,0.1,20
T0964_004,C0964,2025-11-04 23:33:00,1778.43,1729,1.03,0,0.0,0.0,0.2,15
T1719_005,C1719,2025-11-04 23:38:00,2151.68,1942,1.11,0,0.0,0.0,0.15,22
T1971_011,C1971,2025-11-04 23:39:00,1715.41,1317,1.3,0,0.0,0.0,0.4,8
T1385_006,C1385,2025-11-04 23:39:00,1056.14,2677,0.39,0,0.0,0.0,0.4,13
T0834_012,C0834,2025-11-04 23:41:00,2527.73,2652,0.95,0,0.0,0.0,0.3,17
T0889_005,C0889,2025-11-04 23:41:00,3046.92,2458,1.24,0,0.0,0.0,0.1,17
T1772_004,C1772,2025-11-04 23:41:00,1017.41,1139,0.89,0,0.0,0.0,0.2,14
T0843_012,C0843,2025-11-04 23:42:00,1366.42,1308,1.04,0,0.0,0.0,0.1,19
T1256_010,C1256,2025-11-04 23:46:00,1398.45,1153,1.21,0,0.0,0.0,0.2,18
T1084_008,C1084,2025-11-04 23:47:00,3038.9,2711,1.12,0,0.0,0.0,0.15,21
T0878_017,C0878,2025-11-04 23:49:00,4278.92,2947,1.45,0,0.0,0.0,0.2,21
T0025_007,C0025,2025-11-04 23:50:00,410.07,531,0.77,0,0.0,0.0,0.4,14
T0997_005,C0997,2025-11-04 23:52:00,2048.8,1708,1.2,0,0.0,0.0,0.3,8
T0253_017,C0253,2025-11-04 23:53:00,1963.58,2829,0.69,0,0.0,0.0,0.3,22
T1446_012,C1446,2025-11-04 23:55:00,2273.85,2298,0.99,0,0.0,0.0,0.4,20
T1246_006,C1246,2025-11-04 23:56:00,2070.45,1817,1.14,0,0.0,0.0,0.1,20
T1738_010,C1738,2025-11-04 23:57:00,40824.91,948,43.06,0,0.0,0.0,0.7,0
T1427_017,C1427,2025-11-04 23:57:00,766.67,591,1.3,0,0.0,0.0,0.4,15
T1497_005,C1497,2025-11-05 00:00:00,698.69,809,0.86,0,0.0,0.0,0.2,9
T1159_011,C1159,2025-11-05 00:04:00,2076.91,1586,1.31,1,0.5,0.0,0.2,8
T0212_014,C0212,2025-11-05 00:12:00,2574.12,2810,0.92,0,0.0,0.0,0.4,16
T1910_012,C1910,2025-11-05 00:12:00,55874.37,1438,38.86,0,0.0,0.0,0.85,3
T0386_005,C0386,2025-11-05 00:13:00,958.18,1471,0.65,0,0.0,0.0,0.2,21
T1253_005,C1253,2025-11-05 00:14:00,474.29,532,0.89,0,0.0,0.0,0.4,9
T0303_014,C0303,2025-11-05 00:14:00,3424.48,2638,1.3,0,0.0,0.0,0.3,18
T1921_010,C1921,2025-11-05 00:15:00,1065.88,811,1.31,0,0.0,0.0,0.1,15
T0399_010,C0399,2025-11-05 00:15:00,980.18,866,1.13,0,0.0,0.0,0.4,13
T1193_013,C1193,2025-11-05 00:17:00,2700.05,1702,1.59,0,0.0,0.0,0.1,17
T0163_005,C0163,2025-11-05 00:17:00,1829.62,2845,0.64,0,0.0,0.0,0.4,19
T0884_019,C0884,2025-11-05 00:17:00,1073.97,1624,0.66,0,0.0,0.0,0.4,13
T1346_004,C1346,2025-11-05 00:18:00,552.16,508,1.09,0,0.0,0.0,0.15,10
T0043_004,C0043,2025-11-05 00:19:00,3328.78,2423,1.37,0,0.0,0.0,0.3,12
T1563_005,C1563,2025-11-05 00:19:00,366.13,567,0.65,0,0.0,0.0,0.4,12
T1731_015,C1731,2025-11-05 00:21:00,48463.66,1170,41.42,0,0.0,4156.9,1.0,4
T1776_005,C1776,2025-11-05 00:22:00,2175.02,1571,1.38,0,0.0,0.0,0.15,11
T1063_013,C1063,2025-11-05 00:24:00,1383.05,1390,1.0,0,0.0,0.0,0.15,10
T1272_012,C1272,2025-11-05 00:26:00,764.96,1042,0.73,0,0.0,0.0,0.1,21
T1851_005,C1851,2025-11-05 00:28:00,827.21,1457,0.57,0,0.0,0.0,0.4,13
T0606_006,C0606,2025-11-05 00:28:00,2075.47,1785,1.16,0,0.0,0.0,0.4,16
T1440_011,C1440,2025-11-05 00:29:00,1099.8,878,1.25,0,0.0,0.0,0.15,22
T0025_008,C0025,2025-11-05 00:30:00,554.96,531,1.05,1,0.83,0.0,0.15,17
T0343_005,C0343,2025-11-05 00:30:00,3409.22,2961,1.15,0,0.0,0.0,0.15,9
T0164_012,C0164,2025-11-05 00:32:00,2705.38,1901,1.42,0,0.0,0.0,0.2,21
T0567_010,C0567,2025-11-05 00:33:00,2477.59,2049,1.21,0,0.0,0.0,0.15,22
T1665_006,C1665,2025-11-05 00:36:00,1034.3,1771,0.58,0,0.0,0.0,0.15,8
T0860_018,C0860,2025-11-05 00:37:00,2040.11,1939,1.05,0,0.0,0.0,0.1,22
T1657_005,C1657,2025-11-05 00:37:00,1458.37,1813,0.8,0,0.0,0.0,0.3,19
T1014_016,C1014,2025-11-05 00:38:00,1319.78,1999,0.66,0,0.0,0.0,0.1,21
T1842_012,C1842,2025-11-05 00:40:00,25257.14,1038,24.33,0,0.0,0.0,0.7,4
T1023_015,C1023,2025-11-05 00:42:00,465.43,630,0.74,0,0.0,0.0,0.15,21
T0927_005,C0927,2025-11-05 00:44:00,1349.55,1320,1.02,0,0.0,0.0,0.4,15
T0968_004,C0968,2025-11-05 00:46:00,1552.6,1702,0.91,0,0.0,0.0,0.1,11
T1948_012,C1948,2025-11-05 00:47:00,25347.89,1254,20.21,0,0.0,0.0,0.7,3
T0715_015,C0715,2025-11-05 00:47:00,1888.33,2194,0.86,0,0.0,845.3,0.1,19
T0229_004,C0229,2025-11-05 00:48:00,1994.45,2837,0.7,0,0.0,0.0,0.15,18
T1357_010,C1357,2025-11-05 00:50:00,3199.24,1827,1.75,0,0.0,0.0,0.15,21
T1446_013,C1446,2025-11-05 00:52:00,376.44,2298,0.16,1,0.5,0.0,0.4,21
T1341_005,C1341,2025-11-05 00:52:00,2774.18,2706,1.03,0,0.0,0.0,0.1,13
T1352_012,C1352,2025-11-05 00:52:00,1999.84,1578,1.27,0,0.0,0.0,0.15,11
T1128_004,C1128,2025-11-05 00:52:00,2397.27,2760,0.87,0,0.0,0.0,0.2,14
T0439_004,C0439,2025-11-05 00:54:00,1190.53,1035,1.15,0,0.0,0.0,0.15,8
T0294_016,C0294,2025-11-05 00:55:00,1997.94,2341,0.85,0,0.0,845.3,0.1,11
T1256_011,C1256,2025-11-05 00:55:00,492.48,1153,0.43,0,0.0,845.3,0.1,21
T0586_006,C0586,2025-11-05 00:56:00,1186.64,977,1.21,0,0.0,0.0,0.3,16
T1951_006,C1951,2025-11-05 01:00:00,2485.69,1663,1.49,0,0.0,0.0,0.3,19
T0767_008,C0767,2025-11-05 01:02:00,886.44,1003,0.88,0,0.0,0.0,0.1,20
T0606_007,C0606,2025-11-05 01:03:00,1351.8,1785,0.76,1,0.83,120.2,0.2,9
T1627_005,C1627,2025-11-05 01:09:00,1201.88,1060,1.13,0,0.0,0.0,0.3,17
T0622_019,C0622,2025-11-05 01:10:00,1752.48,1633,1.07,0,0.0,0.0,0.15,12
T1851_006,C1851,2025-11-05 01:11:00,523.66,1457,0.36,1,0.83,735.2,0.1,16
T0145_007,C0145,2025-11-05 01:17:00,1136.79,906,1.25,0,0.0,0.0,0.2,11
T0843_013,C0843,2025-11-05 01:19:00,713.47,1308,0.55,0,0.0,0.0,0.15,14
T0509_012,C0509,2025-11-05 01:20:00,639.79,745,0.86,0,0.0,0.0,0.4,10
T1776_006,C1776,2025-11-05 01:21:00,1936.01,1571,1.23,1,0.83,0.0,0.15,14
T1202_009,C1202,2025-11-05 01:22:00,1304.65,1842,0.71,0,0.0,0.0,0.15,8
T1684_006,C1684,2025-11-05 01:23:00,1804.41,1603,1.13,0,0.0,0.0,0.2,20
T0727_006,C0727,2025-11-05 01:24:00,3543.8,2669,1.33,0,0.0,0.0,0.2,13
T0645_017,C0645,2025-11-05 01:24:00,1318.74,1272,1.04,0,0.0,0.0,0.2,13
T0439_005,C0439,2025-11-05 01:26:00,729.99,1035,0.71,1,0.83,0.0,0.2,15
T1989_011,C1989,2025-11-05 01:27:00,64994.0,1083,60.01,0,0.0,3783.9,0.9,1
T1531_005,C1531,2025-11-05 01:27:00,1095.25,1406,0.78,0,0.0,0.0,0.2,20
T1054_012,C1054,2025-11-05 01:29:00,1594.14,919,1.73,0,0.0,0.0,0.1,14
T1768_013,C1768,2025-11-05 01:30:00,32139.18,1453,22.12,0,0.0,2054.4,1.0,4
T1369_007,C1369,2025-11-05 01:33:00,2040.77,1368,1.49,0,0.0,0.0,0.2,21
T0103_010,C0103,2025-11-05 01:34:00,1770.1,2481,0.71,0,0.0,0.0,0.15,18
T0340_010,C0340,2025-11-05 01:34:00,1296.45,975,1.33,0,0.0,0.0,0.2,17
T0228_005,C0228,2025-11-05 01:35:00,1054.08,1406,0.75,0,0.0,0.0,0.3,13
T0048_006,C0048,2025-11-05 01:37:00,1084.21,1516,0.72,0,0.0,0.0,0.1,14
T1195_010,C1195,2025-11-05 01:39:00,860.98,763,1.13,0,0.0,0.0,0.2,15
T0834_013,C0834,2025-11-05 01:41:00,2473.05,2652,0.93,0,0.0,0.0,0.4,15
T1826_005,C1826,2025-11-05 01:42:00,1842.01,1665,1.11,0,0.0,0.0,0.2,10
T0212_015,C0212,2025-11-05 01:46:00,1996.89,2810,0.71,0,0.0,0.0,0.4,9
T0041_006,C0041,2025-11-05 01:49:00,619.86,1231,0.5,0,0.0,735.2,0.1,20
T0504_005,C0504,2025-11-05 01:50:00,2943.99,2750,1.07,0,0.0,0.0,0.4,16
T0022_005,C0022,2025-11-05 01:50:00,781.98,605,1.29,0,0.0,0.0,0.4,16
T0903_004,C0903,2025-11-05 01:51:00,1550.91,2011,0.77,0,0.0,0.0,0.2,14
T1854_005,C1854,2025-11-05 01:53:00,898.49,1156,0.78,0,0.0,0.0,0.4,15
T1833_011,C1833,2025-11-05 01:54:00,1321.41,1285,1.03,0,0.0,0.0,0.3,8
T1332_011,C1332,2025-11-05 01:58:00,2725.83,2960,0.92,0,0.0,0.0,0.1,11
T1661_015,C1661,2025-11-05 01:59:00,91324.0,1414,64.59,0,0.0,0.0,0.85,4
T1052_015,C1052,2025-11-05 01:59:00,1445.49,1392,1.04,0,0.0,0.0,0.3,20
T1684_007,C1684,2025-11-05 02:00:00,1241.66,1603,0.77,1,0.83,0.0,0.1,8
T1269_005,C1269,2025-11-05 02:02:00,1042.92,1119,0.93,0,0.0,0.0,0.2,9
T0957_010,C0957,2025-11-05 02:07:00,2561.33,2485,1.03,0,0.0,0.0,0.1,11
T1508_012,C1508,2025-11-05 02:07:00,2379.22,2549,0.93,0,0.0,0.0,0.3,8
T0043_005,C0043,2025-11-05 02:07:00,915.85,2423,0.38,0,0.0,0.0,0.1,14
T0468_006,C0468,2025-11-05 02:08:00,4411.94,2896,1.52,0,0.0,0.0,0.4,10
T0229_005,C0229,2025-11-05 02:12:00,2807.21,2837,0.99,0,0.0,0.0,0.15,16
T0767_009,C0767,2025-11-05 02:12:00,1229.64,1003,1.23,0,0.0,120.2,0.4,14
T0339_009,C0339,2025-11-05 02:12:00,2323.01,2135,1.09,0,0.0,0.0,0.4,10
T1050_012,C1050,2025-11-05 02:13:00,2615.26,2604,1.0,0,0.0,0.0,0.3,16
T0686_004,C0686,2025-11-05 02:14:00,846.54,904,0.94,0,0.0,0.0,0.2,20
T0728_005,C0728,2025-11-05 02:15:00,2949.77,2943,1.0,0,0.0,0.0,0.1,22
T1408_011,C1408,2025-11-05 02:15:00,1054.68,978,1.08,0,0.0,0.0,0.3,15
T0011_010,C0011,2025-11-05 02:15:00,2632.13,2199,1.2,0,0.0,0.0,0.1,22
T0817_005,C0817,2025-11-05 02:18:00,3599.81,2453,1.47,0,0.0,0.0,0.1,18
T0046_012,C0046,2025-11-05 02:18:00,1376.95,1949,0.71,0,0.0,0.0,0.3,21
T0998_004,C0998,2025-11-05 02:19:00,2210.56,1950,1.13,0,0.0,0.0,0.1,13
T0659_006,C0659,2025-11-05 02:21:00,2788.22,1515,1.84,0,0.0,0.0,0.1,18
T0887_009,C0887,2025-11-05 02:21:00,577.21,1396,0.41,0,0.0,0.0,0.4,20
T1657_006,C1657,2025-11-05 02:21:00,1087.77,1813,0.6,0,0.0,0.0,0.3,20
T0675_010,C0675,2025-11-05 02:24:00,2266.04,1632,1.39,0,0.0,0.0,0.3,15
T1562_014,C1562,2025-11-05 02:25:00,2194.72,2374,0.92,0,0.0,0.0,0.4,11
T1870_006,C1870,2025-11-05 02:26:00,1149.24,1767,0.65,0,0.0,0.0,0.2,8
T0380_014,C0380,2025-11-05 02:28:00,1024.9,781,1.31,0,0.0,0.0,0.4,15
T0738_011,C0738,2025-11-05 02:30:00,642.26,908,0.71,0,0.0,0.0,0.15,18
T1956_017,C1956,2025-11-05 02:32:00,45133.6,1120,40.3,0,0.0,0.0,1.0,2
T1795_005,C1795,2025-11-05 02:37:00,758.18,1121,0.68,0,0.0,0.0,0.3,16
T1355_010,C1355,2025-11-05 02:38:00,302.31,644,0.47,0,0.0,0.0,0.3,16
T1955_009,C1955,2025-11-05 02:39:00,1530.68,1577,0.97,0,0.0,0.0,0.3,19
T0428_010,C0428,2025-11-05 02:39:00,1495.57,2479,0.6,0,0.0,0.0,0.2,18
T0567_011,C0567,2025-11-05 02:39:00,1835.38,2049,0.9,0,0.0,0.0,0.4,17
T1332_012,C1332,2025-11-05 02:40:00,3455.45,2960,1.17,1,0.5,0.0,0.15,14
T0969_010,C0969,2025-11-05 02:40:00,1020.0,1239,0.82,0,0.0,0.0,0.2,16
T0880_015,C0880,2025-11-05 02:41:00,1599.84,2583,0.62,0,0.0,0.0,0.15,9
T1068_016,C1068,2025-11-05 02:42:00,217.88,1262,0.17,0,0.0,0.0,0.1,12
T1854_006,C1854,2025-11-05 02:44:00,964.56,1156,0.83,1,0.83,0.0,0.1,8
T1833_012,C1833,2025-11-05 02:45:00,21814.0,1285,16.98,1,0.5,2705.0,0.9,1
T1054_013,C1054,2025-11-05 02:49:00,825.06,919,0.9,0,0.0,0.0,0.1,20
T1326_004,C1326,2025-11-05 02:50:00,461.09,553,0.83,0,0.0,0.0,0.2,16
T0860_019,C0860,2025-11-05 02:52:00,3281.38,1939,1.69,0,0.0,0.0,0.1,22
T1159_012,C1159,2025-11-05 02:53:00,1828.98,1586,1.15,0,0.0,0.0,0.4,18
T0817_006,C0817,2025-11-05 02:53:00,1953.16,2453,0.8,1,0.83,0.0,0.15,15
T0889_006,C0889,2025-11-05 02:55:00,3137.84,2458,1.28,0,0.0,0.0,0.2,11
T1772_005,C1772,2025-11-05 02:57:00,863.18,1139,0.76,0,0.0,0.0,0.3,9
T0425_006,C0425,2025-11-05 02:59:00,1539.93,1840,0.84,0,0.0,120.2,0.2,19
T1882_016,C1882,2025-11-05 02:59:00,82608.0,988,83.61,0,0.0,0.0,1.0,4
T1883_011,C1883,2025-11-05 03:01:00,40811.0,1581,25.81,0,0.0,0.0,0.7,23
T1255_005,C1255,2025-11-05 03:01:00,185.5,1408,0.13,0,0.0,0.0,0.4,10
T0645_018,C0645,2025-11-05 03:02:00,1305.34,1272,1.03,0,0.0,0.0,0.2,20
T1497_006,C1497,2025-11-05 03:03:00,745.86,809,0.92,0,0.0,0.0,0.4,11
T0675_011,C0675,2025-11-05 03:06:00,1493.87,1632,0.92,1,0.5,0.0,0.1,8
T1865_007,C1865,2025-11-05 03:07:00,1009.59,1810,0.56,0,0.0,0.0,0.1,22
T0606_008,C0606,2025-11-05 03:07:00,2619.26,1785,1.47,0,0.0,0.0,0.15,21
T0767_010,C0767,2025-11-05 03:10:00,1552.64,1003,1.55,1,0.83,0.0,0.1,17
T0781_005,C0781,2025-11-05 03:15:00,1945.46,2336,0.83,0,0.0,0.0,0.1,19
T1736_012,C1736,2025-11-05 03:15:00,24088.28,1137,21.19,0,0.0,3903.8,0.9,2
T0041_007,C0041,2025-11-05 03:16:00,1535.0,1231,1.25,0,0.0,0.0,0.2,14
T0991_010,C0991,2025-11-05 03:18:00,2626.68,2572,1.02,0,0.0,0.0,0.1,21
T0728_006,C0728,2025-11-05 03:19:00,1773.02,2943,0.6,0,0.0,0.0,0.2,13
T1242_005,C1242,2025-11-05 03:20:00,1765.55,2735,0.65,0,0.0,0.0,0.2,8
T0490_005,C0490,2025-11-05 03:22:00,1353.77,1856,0.73,0,0.0,0.0,0.2,18
T0618_011,C0618,2025-11-05 03:22:00,2976.44,2488,1.2,0,0.0,0.0,0.1,12
T0450_008,C0450,2025-11-05 03:24:00,2621.57,2442,1.07,0,0.0,0.0,0.4,20
T0686_005,C0686,2025-11-05 03:26:00,777.45,904,0.86,0,0.0,0.0,0.4,9
T0006_016,C0006,2025-11-05 03:27:00,2273.92,1784,1.27,0,0.0,120.2,0.15,22
T1272_013,C1272,2025-11-05 03:28:00,941.61,1042,0.9,0,0.0,845.3,0.1,11
T1427_018,C1427,2025-11-05 03:28:00,519.95,591,0.88,0,0.0,0.0,0.2,20
T1854_007,C1854,2025-11-05 03:28:00,1376.04,1156,1.19,1,0.83,0.0,0.1,21
T1128_005,C1128,2025-11-05 03:31:00,3356.67,2760,1.22,0,0.0,0.0,0.4,17
T1851_007,C1851,2025-11-05 03:31:00,1587.21,1457,1.09,0,0.0,0.0,0.15,21
T1717_010,C1717,2025-11-05 03:32:00,60272.0,1884,31.99,0,0.0,120.2,0.85,23
T0266_005,C0266,2025-11-05 03:33:00,457.81,624,0.73,0,0.0,0.0,0.1,14
T1983_005,C1983,2025-11-05 03:34:00,558.18,821,0.68,0,0.0,0.0,0.15,11
T1095_006,C1095,2025-11-05 03:35:00,858.99,1241,0.69,0,0.0,0.0,0.15,14
T1546_017,C1546,2025-11-05 03:38:00,1408.71,1108,1.27,0,0.0,0.0,0.3,14
T1291_012,C1291,2025-11-05 03:39:00,2215.56,2257,0.98,0,0.0,0.0,0.15,21
T0811_006,C0811,2025-11-05 03:39:00,1387.51,1012,1.37,0,0.0,0.0,0.4,22
T0796_006,C0796,2025-11-05 03:43:00,957.28,1272,0.75,0,0.0,0.0,0.3,9
T0319_010,C0319,2025-11-05 03:45:00,3345.55,2993,1.12,0,0.0,0.0,0.3,22
T0610_006,C0610,2025-11-05 03:46:00,2089.45,2422,0.86,0,0.0,0.0,0.4,20
T0887_010,C0887,2025-11-05 03:47:00,1011.7,1396,0.72,0,0.0,0.0,0.2,8
T0883_004,C0883,2025-11-05 03:49:00,778.12,1053,0.74,0,0.0,0.0,0.3,19
T0011_011,C0011,2025-11-05 03:50:00,1556.0,2199,0.71,0,0.0,0.0,0.3,22
T0103_011,C0103,2025-11-05 03:52:00,2796.28,2481,1.13,0,0.0,0.0,0.2,19
T1854_008,C1854,2025-11-05 04:00:00,913.61,1156,0.79,1,0.83,0.0,0.2,20
T0659_007,C0659,2025-11-05 04:00:00,1293.58,1515,0.85,0,0.0,0.0,0.15,9
T1851_008,C1851,2025-11-05 04:02:00,1094.44,1457,0.75,1,0.83,0.0,0.3,15
T1063_014,C1063,2025-11-05 04:12:00,1243.65,1390,0.89,0,0.0,0.0,0.3,13
T0468_007,C0468,2025-11-05 04:12:00,4985.32,2896,1.72,0,0.0,0.0,0.15,19
T0648_010,C0648,2025-11-05 04:12:00,2499.19,2721,0.92,0,0.0,0.0,0.3,22
T0693_012,C0693,2025-11-05 04:13:00,614.91,605,1.02,0,0.0,0.0,0.2,8
T1736_013,C1736,2025-11-05 04:14:00,74669.0,1137,65.67,1,0.5,0.0,0.7,1
T0028_008,C0028,2025-11-05 04:17:00,1572.71,1711,0.92,0,0.0,0.0,0.4,11
T1404_010,C1404,2025-11-05 04:19:00,1782.55,2912,0.61,0,0.0,0.0,0.15,12
T1727_005,C1727,2025-11-05 04:23:00,978.22,1097,0.89,0,0.0,0.0,0.4,19
T0671_006,C0671,2025-11-05 04:23:00,2684.11,2403,1.12,0,0.0,735.2,0.4,19
T0579_011,C0579,2025-11-05 04:23:00,2715.29,2699,1.01,0,0.0,0.0,0.15,22
T1252_010,C1252,2025-11-05 04:25:00,820.93,1086,0.76,0,0.0,0.0,0.4,18
T1357_011,C1357,2025-11-05 04:25:00,617.24,1827,0.34,0,0.0,0.0,0.4,18
T1343_005,C1343,2025-11-05 04:25:00,1161.26,1155,1.01,0,0.0,0.0,0.15,20
T0720_012,C0720,2025-11-05 04:25:00,877.27,777,1.13,0,0.0,0.0,0.1,18
T1332_013,C1332,2025-11-05 04:27:00,1976.08,2960,0.67,0,0.0,0.0,0.2,15
T0163_006,C0163,2025-11-05 04:27:00,2312.12,2845,0.81,0,0.0,0.0,0.1,10
T1128_006,C1128,2025-11-05 04:28:00,867.95,2760,0.31,1,0.83,0.0,0.4,22
